start_station_id,end_station_id,start_station_name,end_station_name,count
406,478,Carl Berners plass soer,Jernbanetorget,23
526,387,Lille Grensen,Studenterlunden,23
511,389,Henrik Ibsens gate,Pilestredet Studenthus,23
2340,398,Tiedemannsparken,Ringnes Park,23
556,444,Pilestredet,AHO,23
523,485,Toeyenbekken,Sommerfrydhagen,23
424,571,Birkelunden,Over Raadhusgata,23
410,511,Landstads gate,Henrik Ibsens gate,23
554,585,Taasen Senter,Nordre gate,23
463,410,Schous plass trikkestopp,Landstads gate,23
581,440,Jordalgata,Lakkegata,23
607,613,Marcus Thranes gate,Schives gate,23
623,437,7. juni-plassen,Sentrum Scene,23
389,483,Pilestredet Studenthus,Hausmanns gate,23
551,552,Olaf Ryes plass,Trelastgata,23
581,625,Jordalgata,Spikersuppa Oest,23
559,436,Hoffsveien,Vestkanttorvet,23
434,592,Lindern,Badebakken,23
484,625,Karenslyst allé,Spikersuppa Oest,23
449,519,Ruseloekkgaarden,Thomas Heftyes plass,23
607,383,Marcus Thranes gate,Arkitekt Rivertz Plass,23
439,571,Moelleparken,Over Raadhusgata,23
502,455,Ullevaal sykehus,Sofienbergparken soer,23
514,598,Sofienberggata,Sofienbergparken nord,23
787,441,Kirkegata 15,Vippetangen oest,23
568,423,Frognerveien,Schous plass,23
564,463,Oscars gate,Schous plass trikkestopp,23
582,495,Stavangergata,Vaterlandsparken,23
523,545,Toeyenbekken,Arkaden Soer,23
523,448,Toeyenbekken,Oslo Plaza,23
394,626,Bjoelsen Studentby,Drammensveien,23
421,548,Alexander Kiellands Plass,Colbjoernsens gate,23
519,398,Thomas Heftyes plass,Ringnes Park,23
584,471,Henrik Wergelands allé,Marienlyst,23
621,583,Torshovdalen oest,Galgeberg,23
471,508,Marienlyst,Majorstuen T-bane,23
583,491,Galgeberg,Brugata,23
380,617,Bentsebrugata,Bjerregaardsgate Oest,23
623,550,7. juni-plassen,Thereses gate,23
534,478,Filipstadveien,Jernbanetorget,23
413,619,Majorstuen,Bak Niels Treschows hus nord,23
787,533,Kirkegata 15,Soervest for Slottsparken,23
574,497,Annette Thommessens Plass,Sirkustomta,23
452,412,Vippetangen vest,Jakob kirke,23
613,435,Schives gate,Fram-gaarden,23
442,502,Vulkan,Ullevaal sykehus,23
618,423,Bak Niels Treschows hus soer,Schous plass,23
580,503,Georg Morgenstiernes hus,Fagerheimgata,23
488,497,Torshovparken vest,Sirkustomta,23
412,581,Jakob kirke,Jordalgata,23
401,443,Lille Schous plass,Sjoesiden ved trappen,23
576,421,Dronningens gate,Alexander Kiellands Plass,23
402,592,Loerenveien,Badebakken,23
615,559,Munkedamsveien,Hoffsveien,23
565,551,Mailundveien,Olaf Ryes plass,23
436,2315,Vestkanttorvet,Rostockgata,23
407,439,Sagene bussholdeplass,Moelleparken,23
398,600,Ringnes Park,Dyvekes bru,23
455,493,Sofienbergparken soer,Sofienbergparken nordvest,23
619,501,Bak Niels Treschows hus nord,Krebs' gate,23
489,400,Torggata,OsloMet,23
401,2340,Lille Schous plass,Tiedemannsparken,23
487,620,Carl Berners plass nord,Bislettgata,23
403,485,Parkveien,Sommerfrydhagen,23
526,439,Lille Grensen,Moelleparken,23
618,407,Bak Niels Treschows hus soer,Sagene bussholdeplass,23
549,525,Linaaes gate,Myraloekka Oest,23
547,437,Skippergata,Sentrum Scene,23
739,603,Hammersborg Torg,Frogner plass,23
621,421,Torshovdalen oest,Alexander Kiellands Plass,23
463,475,Schous plass trikkestopp,Hausmanns bru,23
555,487,Griffenfeldts gate,Carl Berners plass nord,23
496,503,Fysikkbygningen,Fagerheimgata,23
453,463,Frogner Stadion,Schous plass trikkestopp,23
381,461,Groenlands torg,Vaalerenga,23
421,473,Alexander Kiellands Plass,Majorstuveien,23
450,480,Elisenberg,Helga Helgesens plass,23
509,447,Kjeld Stubs gate,Kvaernerbyen,23
581,2333,Jordalgata,Akerselvallmenningen,23
509,574,Kjeld Stubs gate,Annette Thommessens Plass,23
530,597,Holbergs plass,Fredensborg,23
622,412,Pilestredet 63,Jakob kirke,23
420,470,Bjoelsendumpa,St. Hanshaugen park nord,23
378,570,Colosseum Kino,Froeen T-bane,23
569,421,Botanisk hage soer-vest,Alexander Kiellands Plass,23
511,573,Henrik Ibsens gate,Tordenskiolds gate,23
2280,2315,Klingenberggata,Rostockgata,23
530,483,Holbergs plass,Hausmanns gate,23
446,2339,Bislett Stadion,Elgsletta,23
526,623,Lille Grensen,7. juni-plassen,23
498,499,HasleLinje,Bjerregaards gate,23
594,737,Kampen park Oest,Munkegata,23
534,385,Filipstadveien,Soendre gate,23
525,586,Myraloekka Oest,Koebenhavngata busstopp,23
579,577,Bogstadveien,Arkaden Nord,23
444,394,AHO,Bjoelsen Studentby,23
444,499,AHO,Bjerregaards gate,23
497,442,Sirkustomta,Vulkan,23
2349,603,Maritimt Museum,Frogner plass,23
561,453,Kirkeveien,Frogner Stadion,23
530,2329,Holbergs plass,Via Vika,23
2332,581,Krohgstoetten hospital,Jordalgata,23
385,508,Soendre gate,Majorstuen T-bane,23
438,590,BI Nydalen,Majorstua skole,23
455,385,Sofienbergparken soer,Soendre gate,23
535,627,Uranienborgveien,Skoeyen Stasjon,23
377,624,Toeyenparken,Daelenenggata,23
446,474,Bislett Stadion,Blindern studentparkering,23
394,469,Bjoelsen Studentby,Studentparlamentet,23
2349,456,Maritimt Museum,Frognerstranda,23
436,445,Vestkanttorvet,Sjoelyst,23
563,537,Huitfeldts gate,St. Olavs gate,23
558,384,Dokkveien,Vaar Frelsers gravlund soer,23
588,577,Meltzers gate,Arkaden Nord,23
384,2315,Vaar Frelsers gravlund soer,Rostockgata,23
391,623,St. Hanshaugen park vest,7 Juni Plassen,23
393,553,Hans Nielsen Hauges plass,Skraaninga,23
380,384,Bentsebrugata,Vaar Frelsers gravlund soer,23
574,521,Annette Thommessens Plass,Jess Carlsens gate,23
744,553,Hallénparken,Skraaninga,23
384,483,Vaar Frelsers gravlund soer,Hausmanns gate,23
417,553,Uranienborgparken,Skraaninga,23
553,514,Skraaninga,Sofienberggata,23
2309,397,Ulven Torg,Storo Storsenter,23
433,507,Ila,Jens Bjelkes Gate,23
553,388,Skraaninga,Skovveien,23
405,623,Frognerbadet,7. juni-plassen,23
459,429,Valkyrieplassen,Thune,22
434,557,Lindern,Akersgata,22
564,456,Oscars gate,Frognerstranda,22
590,2337,Majorstua skole,Universitetsgata,22
417,426,Uranienborgparken,Gimle Kino,22
585,380,Nordre gate,Bentsebrugata,22
595,443,Skarpsnoparken,Sjoesiden ved trappen,22
398,483,Ringnes Park,Hausmanns gate,22
611,384,Bankplassen,Vaar Frelsers gravlund,22
577,735,Arkaden Nord,Oslo Hospital,22
615,400,Munkedamsveien,OsloMet,22
414,616,Kontraskjaeret,Salt,22
564,382,Oscars gate,Stensgata,22
625,408,Spikersuppa Oest,Toeyen skole,22
486,608,Blindern Studenthus,Colletts gate,22
2270,480,Loerenporten,Helga Helgesens plass,22
530,460,Holbergs plass,Botanisk Hage soer,22
558,577,Dokkveien,Arkaden Nord,22
542,443,Grünerhagen Nord,Sjoesiden ved trappen,22
397,505,Storo Storsenter,Marienlystparken,22
446,397,Bislett Stadion,Storo Storsenter,22
624,446,Daelenenggata,Bislett Stadion,22
621,458,Torshovdalen oest,Jenny Braatens Plass,22
2328,606,The Hub,Stockfleths gate,22
609,526,Fred Olsens gate,Lille Grensen,22
534,384,Filipstadveien,Vaar Frelsers gravlund,22
618,744,Bak Niels Treschows hus soer,Hallénparken,22
584,493,Henrik Wergelands allé,Sofienbergparken nordvest,22
426,578,Gimle Kino,Hallings gate,22
464,581,Sukkerbiten,Jordalgata,22
384,582,Vaar Frelsers gravlund,Stavangergata,22
383,479,Arkitekt Rivertz Plass,Tjuvholmen,22
584,437,Henrik Wergelands allé,Sentrum Scene,22
443,426,Sjoesiden ved trappen,Gimle Kino,22
464,501,Sukkerbiten,Krebs' gate,22
473,421,Majorstuveien,Alexander Kiellands Plass,22
442,394,Vulkan,Bjoelsen Studentby,22
525,614,Myraloekka Oest,Sinsen T-bane,22
435,746,Fram-gaarden,Bygdoey allé,22
523,495,Toeyenbekken,Vaterlandsparken,22
565,565,Mailundveien,Mailundveien,22
393,411,Hans Nielsen Hauges plass,Hasle Torg,22
387,456,Studenterlunden,Frognerstranda,22
556,1023,Pilestredet,Professor Aschehougs plass,22
498,583,HasleLinje,Galgeberg,22
735,557,Oslo Hospital,Akersgata,22
519,574,Thomas Heftyes plass,Annette Thommessens Plass,22
448,617,Oslo Plaza,Bjerregaardsgate Oest,22
416,558,Tannlegehoeyskolen,Dokkveien,22
2337,2329,Universitetsgata,Via Vika,22
502,523,Ullevaal sykehus,Toeyenbekken,22
440,2330,Lakkegata,Stjerneplassen,22
433,534,Ila,Filipstadveien,22
408,609,Toeyen skole,Fred Olsens gate,22
550,396,Thereses gate,Kirkeristen,22
439,2280,Moelleparken,Klingenberggata,22
597,485,Fredensborg,Sommerfrydhagen,22
439,530,Moelleparken,Holbergs plass,22
514,611,Sofienberggata,Bankplassen,22
598,387,Sofienbergparken nord,Studenterlunden,22
556,443,Pilestredet,Sjoesiden ved trappen,22
382,400,Stensgata,OsloMet,22
525,412,Myraloekka Oest,Jakob kirke,22
2328,400,The Hub,OsloMet,22
427,400,Briskeby,OsloMet,22
537,533,St. Olavs gate,Soervest for Slottsparken,22
569,442,Botanisk hage soer-vest,Vulkan,22
498,516,HasleLinje,Finnmarksgata,22
391,427,St. Hanshaugen park vest,Briskeby,22
607,411,Marcus Thranes gate,Hasle Torg,22
385,406,Soendre gate,Carl Berners plass soer,22
579,451,Bogstadveien,Suhms gate,22
407,606,Sagene bussholdeplass,Stockfleths gate,22
2280,446,Klingenberggata,Bislett Stadion,22
572,556,Skoeyen,Pilestredet,22
518,578,Ullevaalsveien,Hallings gate,22
607,473,Marcus Thranes gate,Majorstuveien,22
2339,460,Elgsletta,Botanisk Hage soer,22
382,433,Stensgata,Ila,22
561,582,Kirkeveien,Stavangergata,22
383,787,Arkitekt Rivertz Plass,Kirkegata 15,22
735,607,Oslo Hospital,Marcus Thranes gate,22
2329,403,Via Vika,Parkveien,22
439,500,Moelleparken,Anker Hotel,22
503,558,Fagerheimgata,Dokkveien,22
594,600,Kampen park Oest,Dyvekes bru,22
391,455,St. Hanshaugen park vest,Sofienbergparken soer,22
406,526,Carl Berners plass soer,Lille Grensen,22
463,417,Schous plass trikkestopp,Uranienborgparken,22
420,526,Bjoelsendumpa,Lille Grensen,22
582,526,Stavangergata,Lille Grensen,22
449,489,Ruseloekkgaarden,Torggata,22
396,389,Kirkeristen,Pilestredet Studenthus,22
2330,390,Stjerneplassen,Saga Kino,22
388,533,Skovveien,Soervest for Slottsparken,22
596,1755,Idioten,Aker Brygge,22
2270,607,Loerenporten,Marcus Thranes gate,22
2305,499,Hesselbergs Gate,Bjerregaards gate,22
742,424,Hasle,Birkelunden,22
390,450,Saga Kino,Elisenberg,22
426,502,Gimle Kino,Ullevaal sykehus,22
523,443,Toeyenbekken,Sjoesiden ved trappen,22
388,526,Skovveien,Lille Grensen,22
409,391,John Colletts plass,St. Hanshaugen park vest,22
625,2280,Spikersuppa Oest,Klingenberggata,22
748,436,Hydroparken,Vestkanttorvet,22
416,472,Tannlegehoeyskolen,Arendalsgata,22
533,388,Soervest for Slottsparken,Skovveien,22
476,507,Edvard Storms gate,Jens Bjelkes Gate,22
451,478,Suhms gate,Jernbanetorget,22
564,617,Oscars gate,Bjerregaardsgate Oest,22
396,516,Kirkeristen,Finnmarksgata,22
534,499,Filipstadveien,Bjerregaards gate,22
436,443,Vestkanttorvet,Sjoesiden ved trappen,22
404,541,Oslo Handelsgymnasium,Langkaia,22
429,607,Thune,Marcus Thranes gate,22
561,471,Kirkeveien,Marienlyst,22
391,493,St. Hanshaugen park vest,Sofienbergparken nordvest,22
2329,480,Via Vika,Helga Helgesens plass,22
624,571,Daelenenggata,Over Raadhusgata,22
421,516,Alexander Kiellands Plass,Finnmarksgata,22
523,500,Toeyenbekken,Anker Hotel,22
491,455,Brugata,Sofienbergparken soer,22
511,473,Henrik Ibsens gate,Majorstuveien,22
1023,500,Professor Aschehougs plass,Anker Hotel,22
387,401,Studenterlunden,Lille Schous plass,22
597,535,Fredensborg,Uranienborgveien,22
582,455,Stavangergata,Sofienbergparken soer,22
491,738,Brugata,Lodalen busstopp,22
417,502,Uranienborgparken,Ullevaal sykehus,22
624,502,Daelenenggata,Ullevaal sykehus,22
505,449,Marienlystparken,Ruseloekkgaarden,22
746,568,Bygdoey allé,Frognerveien,22
506,609,Botanisk Hage vest,Fred Olsens gate,22
592,611,Badebakken,Bankplassen,22
505,525,Marienlystparken,Myraloekka Oest,22
463,603,Schous plass trikkestopp,Frogner plass,22
535,507,Uranienborgveien,Jens Bjelkes Gate,22
611,571,Bankplassen,Over Raadhusgata,22
405,464,Frognerbadet,Sukkerbiten,22
735,448,Oslo Hospital,Oslo Plaza,22
436,396,Vestkanttorvet,Kirkeristen,22
456,384,Frognerstranda,Vaar Frelsers gravlund,22
506,423,Botanisk Hage vest,Schous plass,22
533,403,Soervest for Slottsparken,Parkveien,22
970,522,Enerhaugen,Mandalls gate,22
599,421,Paléhaven,Alexander Kiellands Plass,22
416,608,Tannlegehoeyskolen,Colletts gate,22
521,469,Jess Carlsens gate,Studentparlamentet,22
452,421,Vippetangen vest,Alexander Kiellands Plass,22
582,603,Stavangergata,Frogner plass,22
452,620,Vippetangen vest,Bislettgata,22
744,507,Hallénparken,Jens Bjelkes Gate,22
465,615,Bjoervika,Munkedamsveien,22
476,571,Edvard Storms gate,Over Raadhusgata,22
478,414,Jernbanetorget,Kontraskjaeret,22
565,585,Mailundveien,Nordre gate,22
564,428,Oscars gate,Olav Kyrres plass,22
473,562,Majorstuveien,Slottsparken Oest,22
424,2305,Birkelunden,Hesselbergs Gate,22
464,487,Sukkerbiten,Carl Berners plass nord,22
580,557,Georg Morgenstiernes hus,Akersgata,22
2329,521,Via Vika,Jess Carlsens gate,22
2315,541,Rostockgata,Langkaia,22
438,400,BI Nydalen,OsloMet,22
607,970,Marcus Thranes gate,Enerhaugen,22
414,381,Kontraskjaeret,Groenlands torg,22
452,439,Vippetangen vest,Moelleparken,22
526,462,Lille Grensen,Stensparken,22
2308,530,Gunerius,Holbergs plass,22
512,381,Ensjoe T-bane,Groenlands torg,22
392,2328,Sjoesiden ved fontenen,The Hub,22
575,557,Sognsveien,Akersgata,22
2328,579,The Hub,Bogstadveien,22
578,412,Hallings gate,Jakob kirke,22
429,481,Thune,Raadhusgata,22
2307,744,Domus Athletica,Hallénparken,22
420,485,Bjoelsendumpa,Sommerfrydhagen,22
512,522,Ensjoe T-bane,Mandalls gate,22
382,588,Stensgata,Meltzers gate,22
410,438,Landstads gate,BI Nydalen,22
2329,440,Via Vika,Lakkegata,22
383,540,Arkitekt Rivertz Plass,Lilleborgbanen,22
501,549,Krebs' gate,Linaaes gate,22
479,432,Tjuvholmen,St. Hanshaugen park soer,22
609,442,Fred Olsens gate,Vulkan,22
572,739,Skoeyen,Hammersborg Torg,22
626,2347,Drammensveien,Huk 2,22
411,744,Hasle Torg,Hallénparken,22
525,562,Myraloekka Oest,Slottsparken Oest,22
611,463,Bankplassen,Schous plass trikkestopp,22
2347,405,Huk 2,Frognerbadet,22
481,456,Raadhusgata,Frognerstranda,22
519,437,Thomas Heftyes plass,Sentrum Scene,22
626,459,Drammensveien,Valkyrieplassen,22
599,390,Paléhaven,Saga Kino,22
476,533,Edvard Storms gate,Soervest for Slottsparken,22
537,502,St. Olavs gate,Ullevaal sykehus,22
608,597,Colletts gate,Fredensborg,22
472,412,Arendalsgata,Jakob kirke,22
456,511,Frognerstranda,Henrik Ibsens gate,22
586,1755,Koebenhavngata busstopp,Aker Brygge,22
410,2333,Landstads gate,Akerselvallmenningen,22
582,485,Stavangergata,Sommerfrydhagen,22
444,552,AHO,Trelastgata,22
572,548,Skoeyen,Colbjoernsens gate,22
462,407,Stensparken,Sagene bussholdeplass,22
596,479,Idioten,Tjuvholmen,22
403,382,Parkveien,Stensgata,22
620,432,Bislettgata,St. Hanshaugen park soer,22
472,584,Arendalsgata,Henrik Wergelands allé,22
416,551,Tannlegehoeyskolen,Olaf Ryes plass,22
607,483,Marcus Thranes gate,Hausmanns gate,22
444,623,AHO,7. juni-plassen,22
592,502,Badebakken,Ullevaal sykehus,22
486,603,Blindern Studenthus,Frogner plass,22
463,2340,Schous plass trikkestopp,Tiedemannsparken,22
526,568,Lille Grensen,Frognerveien,22
427,459,Briskeby,Valkyrieplassen,22
568,564,Frognerveien,Oscars gate,22
384,459,Vaar Frelsers gravlund,Valkyrieplassen,22
436,437,Vestkanttorvet,Sentrum Scene,22
425,584,Adamstuen,Henrik Wergelands allé,22
432,387,St. Hanshaugen park soer,Studenterlunden,22
578,483,Hallings gate,Hausmanns gate,22
394,391,Bjoelsen Studentby,St. Hanshaugen park vest,22
529,427,Friggfeltet,Briskeby,22
421,393,Alexander Kiellands Plass,Hans Nielsen Hauges plass,22
2308,443,Gunerius,Sjoesiden ved trappen,22
506,581,Botanisk Hage vest,Jordalgata,22
613,481,Schives gate,Raadhusgata,22
403,423,Parkveien,Schous plass,22
458,744,Jenny Braatens Plass,Hallénparken,22
551,582,Olaf Ryes plass,Stavangergata,22
473,430,Majorstuveien,Spikersuppa Vest,22
420,521,Bjoelsendumpa,Jess Carlsens gate,22
2330,392,Stjerneplassen,Sjoesiden ved fontenen,22
380,623,Bentsebrugata,7. juni-plassen,22
407,425,Sagene bussholdeplass,Adamstuen,22
584,611,Henrik Wergelands allé,Bankplassen,22
487,549,Carl Berners plass nord,Linaaes gate,22
489,1101,Torggata,Stortingstunellen,22
506,476,Botanisk Hage vest,Edvard Storms gate,22
501,457,Krebs' gate,Trondheimsveien,22
418,615,Norsk Folkemuseum,Munkedamsveien,22
2315,569,Rostockgata,Botanisk hage soer-vest,22
390,414,Saga Kino,Kontraskjaeret,22
471,384,Marienlyst,Vaar Frelsers gravlund,22
383,472,Arkitekt Rivertz Plass,Arendalsgata,22
735,438,Oslo Hospital,BI Nydalen,22
625,597,Spikersuppa Oest,Fredensborg,22
407,564,Sagene bussholdeplass,Oscars gate,22
571,384,Over Raadhusgata,Vaar Frelsers gravlund,22
493,447,Sofienbergparken nordvest,Kvaernerbyen,22
535,427,Uranienborgveien,Briskeby,22
516,583,Finnmarksgata,Galgeberg,22
432,2328,St. Hanshaugen park soer,The Hub,22
1023,400,Professor Aschehougs plass,OsloMet,22
548,502,Colbjoernsens gate,Ullevaal sykehus,22
519,552,Thomas Heftyes plass,Trelastgata,22
505,530,Marienlystparken,Holbergs plass,22
551,512,Olaf Ryes plass,Ensjoe T-bane,22
503,547,Fagerheimgata,Skippergata,22
396,441,Kirkeristen,Vippetangen oest,22
620,438,Bislettgata,BI Nydalen,22
737,390,Munkegata,Saga Kino,22
433,585,Ila,Nordre gate,22
452,456,Vippetangen vest,Frognerstranda,22
381,2339,Groenlands torg,Elgsletta,22
623,414,7. juni-plassen,Kontraskjaeret,22
438,404,BI Nydalen,Oslo Handelsgymnasium,22
619,425,Bak Niels Treschows hus nord,Adamstuen,22
390,559,Saga Kino,Hoffsveien,22
623,622,7. juni-plassen,Pilestredet 63,22
435,2347,Fram-gaarden,Huk 2,22
427,392,Briskeby,Sjoesiden ved fontenen,22
555,624,Griffenfeldts gate,Daelenenggata,22
414,595,Kontraskjaeret,Skarpsnoparken,22
465,584,Bjoervika,Henrik Wergelands allé,22
429,590,Thune,Majorstua skole,22
588,430,Meltzers gate,Spikersuppa Vest,22
535,394,Uranienborgveien,Bjoelsen Studentby,22
626,446,Drammensveien,Bislett Stadion,22
476,381,Edvard Storms gate,Groenlands torg,22
2308,487,Gunerius,Carl Berners plass nord,22
583,514,Galgeberg,Sofienberggata,22
570,564,Froeen T-bane,Oscars gate,22
611,2337,Bankplassen,Universitetsgata,22
592,403,Badebakken,Parkveien,22
403,617,Parkveien,Bjerregaardsgate Oest,22
543,523,Fyrstikktorget,Toeyenbekken,22
608,534,Colletts gate,Filipstadveien,22
583,478,Galgeberg,Jernbanetorget,22
405,435,Frognerbadet,Fram-gaarden,22
380,598,Bentsebrugata,Sofienbergparken nord,22
599,503,Paléhaven,Fagerheimgata,22
468,421,Skillebekk,Alexander Kiellands Plass,22
426,568,Gimle Kino,Frognerveien,22
524,423,Volvat,Schous plass,22
409,584,John Colletts plass,Henrik Wergelands allé,22
479,542,Tjuvholmen,Grünerhagen Nord,22
487,438,Carl Berners plass nord,BI Nydalen,22
2305,611,Hesselbergs Gate,Bankplassen,22
468,577,Skillebekk,Arkaden Nord,22
737,1101,Munkegata,Stortingstunellen,22
735,603,Oslo Hospital,Frogner plass,22
405,589,Frognerbadet,Huk 1,22
451,585,Suhms gate,Nordre gate,22
488,413,Torshovparken vest,Majorstuen,22
536,584,Diakonhjemmet,Henrik Wergelands allé,22
484,599,Karenslyst allé,Paléhaven,22
415,460,Sinsenveien,Botanisk Hage soer,22
614,493,Sinsen T-bane,Sofienbergparken nordvest,22
401,413,Lille Schous plass,Majorstuen,22
534,583,Filipstadveien,Galgeberg,22
613,436,Schives gate,Vestkanttorvet,22
534,437,Filipstadveien,Sentrum Scene,22
465,2280,Bjoervika,Klingenberggata,22
2332,381,Krohgstoetten hospital,Groenlands torg,22
516,423,Finnmarksgata,Schous plass,22
396,744,Kirkeristen,Hallénparken,22
532,411,Brynseng T-bane,Hasle Torg,22
607,522,Marcus Thranes gate,Mandalls gate,22
403,410,Parkveien,Landstads gate,22
584,463,Henrik Wergelands allé,Schous plass trikkestopp,22
436,403,Vestkanttorvet,Parkveien,22
584,496,Henrik Wergelands allé,Fysikkbygningen,22
568,405,Frognerveien,Frognerbadet,22
620,468,Bislettgata,Skillebekk,22
455,522,Sofienbergparken soer,Mandalls gate,22
484,607,Karenslyst allé,Marcus Thranes gate,22
540,523,Lilleborgbanen,Toeyenbekken,22
624,460,Daelenenggata,Botanisk Hage soer,22
457,440,Trondheimsveien,Lakkegata,22
405,613,Frognerbadet,Schives gate,22
450,620,Elisenberg,Bislettgata,22
438,390,BI Nydalen,Saga Kino,22
415,502,Sinsenveien,Ullevaal sykehus,22
518,445,Ullevaalsveien,Sjoelyst,22
493,616,Sofienbergparken nordvest,Salt,22
580,536,Georg Morgenstiernes hus,Diakonhjemmet,22
590,625,Majorstua skole,Spikersuppa Oest,22
446,380,Bislett Stadion,Bentsebrugata,22
742,491,Hasle,Brugata,22
563,472,Huitfeldts gate,Arendalsgata,22
521,578,Jess Carlsens gate,Hallings gate,22
525,440,Myraloekka Oest,Lakkegata,22
2333,426,Akerselvallmenningen,Gimle Kino,22
